Alert_Number,Organization_Name,Repository_Name,State,Dependency_Package_Ecosystem,Dependency_Package_Name,Dependency_Manifest_Path,Dependency_Scope,Severity,GHSA_ID,CVE_ID,Advisory_Summary,Advisory_Description,Vulnerable_Version_Range,First_Patched_Version,CVSS_Score,CVSS_Vector,CWE_IDs,CWE_Names,Created_At,Updated_At,Dismissed_At,Dismissed_By,Dismissed_Reason,Dismissed_Comment,Fixed_At,Auto_Dismissed_At,URL,References
16,im-sandbox-kalpanarc,migrations-via-actions,open,npm,braces,tools/github-script/package-lock.json,development,high,GHSA-grv7-fg5c-xmjg,CVE-2024-4068,Uncontrolled resource consumption in braces,"The NPM package `braces` fails to limit the number of characters it can handle, which could lead to Memory Exhaustion. In `lib/parse.js,` if a malicious user sends ""imbalanced braces"" as input, the parsing will enter a loop, which will cause the program to start allocating heap memory without freeing it at any moment of the loop. Eventually, the JavaScript heap limit is reached, and the program will crash.
",< 3.0.3,3.0.3,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"CWE-400, CWE-1050","Uncontrolled Resource Consumption, Excessive Platform Resource Consumption within a Loop",2024-07-03T09:13:48Z,2024-07-03T09:13:48Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/16,"https://nvd.nist.gov/vuln/detail/CVE-2024-4068, https://github.com/micromatch/braces/issues/35, https://devhub.checkmarx.com/cve-details/CVE-2024-4068, https://github.com/micromatch/braces/blob/98414f9f1fabe021736e26836d8306d5de747e0d/lib/parse.js#L308, https://github.com/micromatch/braces/pull/37"
15,im-sandbox-kalpanarc,migrations-via-actions,open,npm,@babel/traverse,tools/github-script/package-lock.json,development,critical,GHSA-67hx-6x53-jw92,CVE-2023-45133,Babel vulnerable to arbitrary code execution when compiling specifically crafted malicious code,"### Impact

Using Babel to compile code that was specifically crafted by an attacker can lead to arbitrary code execution during compilation, when using plugins that rely on the `path.evaluate()`or `path.evaluateTruthy()` internal Babel methods.

Known affected plugins are:
- `@babel/plugin-transform-runtime`
- `@babel/preset-env` when using its [`useBuiltIns`](https://babeljs.io/docs/babel-preset-env#usebuiltins) option
- Any ""polyfill provider"" plugin that depends on `@babel/helper-define-poly",< 7.23.2,7.23.2,9.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,"CWE-184, CWE-697","Incomplete List of Disallowed Inputs, Incorrect Comparison",2024-07-03T09:13:48Z,2024-07-03T09:13:48Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/15,"https://github.com/babel/babel/security/advisories/GHSA-67hx-6x53-jw92, https://nvd.nist.gov/vuln/detail/CVE-2023-45133, https://github.com/babel/babel/pull/16033, https://github.com/babel/babel/commit/b13376b346946e3f62fc0848c1d2a23223314c82, https://github.com/babel/babel/releases/tag/v7.23.2"
14,im-sandbox-kalpanarc,migrations-via-actions,open,npm,debug,tools/github-script/package-lock.json,development,low,GHSA-gxpj-cx7g-858c,CVE-2017-16137,Regular Expression Denial of Service in debug,"Affected versions of `debug` are vulnerable to regular expression denial of service when untrusted user input is passed into the `o` formatter. 

As it takes 50,000 characters to block the event loop for 2 seconds, this issue is a low severity issue.

This was later re-introduced in version v3.2.0, and then repatched in versions 3.2.7 and 4.3.1.

## Recommendation

Version 2.x.x: Update to version 2.6.9 or later.
Version 3.1.x: Update to version 3.1.0 or later.
Version 3.2.x: Update to version 3",">= 4.0.0, < 4.3.1",4.3.1,3.7,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L,CWE-400,Uncontrolled Resource Consumption,2024-07-03T09:13:48Z,2024-07-03T09:13:48Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/14,"https://nvd.nist.gov/vuln/detail/CVE-2017-16137, https://github.com/visionmedia/debug/issues/501, https://github.com/visionmedia/debug/pull/504, https://lists.apache.org/thread.html/r8ba4c628fba7181af58817d452119481adce4ba92e889c643e4c7dd3@%3Ccommits.netbeans.apache.org%3E, https://lists.apache.org/thread.html/rb5ac16fad337d1f3bb7079549f97d8166d0ef3082629417c39f12d63@%3Cnotifications.netbeans.apache.org%3E"
13,im-sandbox-kalpanarc,migrations-via-actions,open,npm,word-wrap,tools/github-script/package-lock.json,development,medium,GHSA-j8xg-fqg3-53r7,CVE-2023-26115,word-wrap vulnerable to Regular Expression Denial of Service,All versions of the package word-wrap are vulnerable to Regular Expression Denial of Service (ReDoS) due to the usage of an insecure regular expression within the result variable.,< 1.2.4,1.2.4,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,CWE-1333,Inefficient Regular Expression Complexity,2024-07-03T09:13:48Z,2024-07-03T09:13:48Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/13,"https://nvd.nist.gov/vuln/detail/CVE-2023-26115, https://security.snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-4058657, https://security.snyk.io/vuln/SNYK-JS-WORDWRAP-3149973, https://github.com/jonschlinkert/word-wrap/blob/master/index.js#L39, https://github.com/jonschlinkert/word-wrap/releases/tag/1.2.4"
12,im-sandbox-kalpanarc,migrations-via-actions,open,npm,semver,tools/github-script/package-lock.json,development,high,GHSA-c2qf-rxjj-qqgw,CVE-2022-25883,semver vulnerable to Regular Expression Denial of Service,"Versions of the package semver before 7.5.2 on the 7.x branch, before 6.3.1 on the 6.x branch, and all other versions before 5.7.2 are vulnerable to Regular Expression Denial of Service (ReDoS) via the function new Range, when untrusted user data is provided as a range.",< 5.7.2,5.7.2,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-1333,Inefficient Regular Expression Complexity,2024-07-03T09:13:48Z,2024-07-03T09:13:48Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/12,"https://nvd.nist.gov/vuln/detail/CVE-2022-25883, https://github.com/npm/node-semver/pull/564, https://github.com/npm/node-semver/commit/717534ee353682f3bcf33e60a8af4292626d4441, https://security.snyk.io/vuln/SNYK-JS-SEMVER-3247795, https://github.com/npm/node-semver/blob/main/classes/range.js#L97-L104"
11,im-sandbox-kalpanarc,migrations-via-actions,open,npm,semver,tools/github-script/package-lock.json,development,high,GHSA-c2qf-rxjj-qqgw,CVE-2022-25883,semver vulnerable to Regular Expression Denial of Service,"Versions of the package semver before 7.5.2 on the 7.x branch, before 6.3.1 on the 6.x branch, and all other versions before 5.7.2 are vulnerable to Regular Expression Denial of Service (ReDoS) via the function new Range, when untrusted user data is provided as a range.",">= 6.0.0, < 6.3.1",6.3.1,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-1333,Inefficient Regular Expression Complexity,2024-07-03T09:13:48Z,2024-07-03T09:13:48Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/11,"https://nvd.nist.gov/vuln/detail/CVE-2022-25883, https://github.com/npm/node-semver/pull/564, https://github.com/npm/node-semver/commit/717534ee353682f3bcf33e60a8af4292626d4441, https://security.snyk.io/vuln/SNYK-JS-SEMVER-3247795, https://github.com/npm/node-semver/blob/main/classes/range.js#L97-L104"
10,im-sandbox-kalpanarc,migrations-via-actions,open,npm,semver,tools/github-script/package-lock.json,development,high,GHSA-c2qf-rxjj-qqgw,CVE-2022-25883,semver vulnerable to Regular Expression Denial of Service,"Versions of the package semver before 7.5.2 on the 7.x branch, before 6.3.1 on the 6.x branch, and all other versions before 5.7.2 are vulnerable to Regular Expression Denial of Service (ReDoS) via the function new Range, when untrusted user data is provided as a range.",">= 7.0.0, < 7.5.2",7.5.2,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-1333,Inefficient Regular Expression Complexity,2024-07-03T09:13:48Z,2024-07-03T09:13:48Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/10,"https://nvd.nist.gov/vuln/detail/CVE-2022-25883, https://github.com/npm/node-semver/pull/564, https://github.com/npm/node-semver/commit/717534ee353682f3bcf33e60a8af4292626d4441, https://security.snyk.io/vuln/SNYK-JS-SEMVER-3247795, https://github.com/npm/node-semver/blob/main/classes/range.js#L97-L104"
9,im-sandbox-kalpanarc,migrations-via-actions,open,npm,tough-cookie,tools/github-script/package-lock.json,development,medium,GHSA-72xf-g2v4-qvf3,CVE-2023-26136,tough-cookie Prototype Pollution vulnerability,Versions of the package tough-cookie before 4.1.3 are vulnerable to Prototype Pollution due to improper handling of Cookies when using CookieJar in `rejectPublicSuffixes=false` mode. This issue arises from the manner in which the objects are initialized.,< 4.1.3,4.1.3,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,CWE-1321,Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),2024-07-03T09:13:47Z,2024-07-03T09:13:47Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/9,"https://nvd.nist.gov/vuln/detail/CVE-2023-26136, https://github.com/salesforce/tough-cookie/issues/282, https://github.com/salesforce/tough-cookie/commit/12d474791bb856004e858fdb1c47b7608d09cf6e, https://github.com/salesforce/tough-cookie/releases/tag/v4.1.3, https://security.snyk.io/vuln/SNYK-JS-TOUGHCOOKIE-5672873"
8,im-sandbox-kalpanarc,migrations-via-actions,open,npm,ws,tools/ghec-importer/package-lock.json,development,high,GHSA-3h5v-q93c-6h6q,CVE-2024-37890,ws affected by a DoS when handling a request with many HTTP headers,"### Impact

A request with a number of headers exceeding the[`server.maxHeadersCount`][] threshold could be used to crash a ws server.

### Proof of concept

```js
const http = require('http');
const WebSocket = require('ws');

const wss = new WebSocket.Server({ port: 0 }, function () {
  const chars = ""!#$%&'*+-.0123456789abcdefghijklmnopqrstuvwxyz^_`|~"".split('');
  const headers = {};
  let count = 0;

  for (let i = 0; i < chars.length; i++) {
    if (count === 2000) break;

    for (let j =",">= 7.0.0, < 7.5.10",7.5.10,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-476,NULL Pointer Dereference,2024-07-03T09:13:47Z,2024-07-03T09:13:47Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/8,"https://github.com/websockets/ws/security/advisories/GHSA-3h5v-q93c-6h6q, https://github.com/websockets/ws/issues/2230, https://github.com/websockets/ws/pull/2231, https://github.com/websockets/ws/commit/22c28763234aa75a7e1b76f5c01c181260d7917f, https://github.com/websockets/ws/commit/4abd8f6de4b0b65ef80b3ff081989479ed93377e"
7,im-sandbox-kalpanarc,migrations-via-actions,open,npm,braces,tools/ghec-importer/package-lock.json,development,high,GHSA-grv7-fg5c-xmjg,CVE-2024-4068,Uncontrolled resource consumption in braces,"The NPM package `braces` fails to limit the number of characters it can handle, which could lead to Memory Exhaustion. In `lib/parse.js,` if a malicious user sends ""imbalanced braces"" as input, the parsing will enter a loop, which will cause the program to start allocating heap memory without freeing it at any moment of the loop. Eventually, the JavaScript heap limit is reached, and the program will crash.
",< 3.0.3,3.0.3,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"CWE-400, CWE-1050","Uncontrolled Resource Consumption, Excessive Platform Resource Consumption within a Loop",2024-07-03T09:13:47Z,2024-07-03T09:13:47Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/7,"https://nvd.nist.gov/vuln/detail/CVE-2024-4068, https://github.com/micromatch/braces/issues/35, https://devhub.checkmarx.com/cve-details/CVE-2024-4068, https://github.com/micromatch/braces/blob/98414f9f1fabe021736e26836d8306d5de747e0d/lib/parse.js#L308, https://github.com/micromatch/braces/pull/37"
6,im-sandbox-kalpanarc,migrations-via-actions,open,npm,tar,tools/ghec-importer/package-lock.json,runtime,medium,GHSA-f5x3-32g6-xq36,CVE-2024-28863,Denial of service while parsing a tar file due to lack of folders count validation,"## Description: 
During some analysis today on npm's `node-tar` package I came across the folder creation process, Basicly if you provide node-tar with a path like this `./a/b/c/foo.txt` it would create every folder and sub-folder here a, b and c until it reaches the last folder to create `foo.txt`, In-this case I noticed that there's no validation at all on the amount of folders being created, that said we're actually able to CPU and memory consume the system running node-tar and even crash the",< 6.2.1,6.2.1,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,CWE-400,Uncontrolled Resource Consumption,2024-07-03T09:13:47Z,2024-07-03T09:13:47Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/6,"https://github.com/isaacs/node-tar/security/advisories/GHSA-f5x3-32g6-xq36, https://nvd.nist.gov/vuln/detail/CVE-2024-28863, https://github.com/isaacs/node-tar/commit/fe8cd57da5686f8695415414bda49206a545f7f7, https://security.netapp.com/advisory/ntap-20240524-0005, https://github.com/advisories/GHSA-f5x3-32g6-xq36"
5,im-sandbox-kalpanarc,migrations-via-actions,open,npm,braces,.github/scripts/package-lock.json,development,high,GHSA-grv7-fg5c-xmjg,CVE-2024-4068,Uncontrolled resource consumption in braces,"The NPM package `braces` fails to limit the number of characters it can handle, which could lead to Memory Exhaustion. In `lib/parse.js,` if a malicious user sends ""imbalanced braces"" as input, the parsing will enter a loop, which will cause the program to start allocating heap memory without freeing it at any moment of the loop. Eventually, the JavaScript heap limit is reached, and the program will crash.
",< 3.0.3,3.0.3,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"CWE-400, CWE-1050","Uncontrolled Resource Consumption, Excessive Platform Resource Consumption within a Loop",2024-07-03T09:13:46Z,2024-07-03T09:13:46Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/5,"https://nvd.nist.gov/vuln/detail/CVE-2024-4068, https://github.com/micromatch/braces/issues/35, https://devhub.checkmarx.com/cve-details/CVE-2024-4068, https://github.com/micromatch/braces/blob/98414f9f1fabe021736e26836d8306d5de747e0d/lib/parse.js#L308, https://github.com/micromatch/braces/pull/37"
4,im-sandbox-kalpanarc,migrations-via-actions,open,npm,octokit,.github/scripts/package-lock.json,runtime,high,GHSA-pwfr-8pq7-x9qv,CVE-2023-50728,Unauthenticated Denial of Service in the octokit/webhooks library,"### Impact
Versions [v9.26.0](https://github.com/octokit/webhooks.js/releases/tag/v9.26.0), [v10.9.x](https://github.com/octokit/webhooks.js/releases/tag/v10.9.1)), [v11.1.x](https://github.com/octokit/webhooks.js/releases/tag/v11.1.1), [v12.0.x](https://github.com/octokit/webhooks.js/releases/tag/v12.0.3) all contained the code that would throw the error.

Specifically, during a pentest we encountered a bug in the octokit/webhooks library (a dependency of Probot, a framework for building Github",< 3.1.2,3.1.2,8.2,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H,CWE-755,Improper Handling of Exceptional Conditions,2024-07-03T09:13:46Z,2024-07-03T09:13:46Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/4,"https://github.com/octokit/webhooks.js/security/advisories/GHSA-pwfr-8pq7-x9qv, https://nvd.nist.gov/vuln/detail/CVE-2023-50728, https://github.com/octokit/app.js/releases/tag/v14.0.2, https://github.com/octokit/octokit.js/releases/tag/v3.1.2, https://github.com/octokit/webhooks.js/releases/tag/v10.9.2"
3,im-sandbox-kalpanarc,migrations-via-actions,open,npm,@octokit/webhooks,.github/scripts/package-lock.json,runtime,high,GHSA-pwfr-8pq7-x9qv,CVE-2023-50728,Unauthenticated Denial of Service in the octokit/webhooks library,"### Impact
Versions [v9.26.0](https://github.com/octokit/webhooks.js/releases/tag/v9.26.0), [v10.9.x](https://github.com/octokit/webhooks.js/releases/tag/v10.9.1)), [v11.1.x](https://github.com/octokit/webhooks.js/releases/tag/v11.1.1), [v12.0.x](https://github.com/octokit/webhooks.js/releases/tag/v12.0.3) all contained the code that would throw the error.

Specifically, during a pentest we encountered a bug in the octokit/webhooks library (a dependency of Probot, a framework for building Github",">= 10.0.0, < 10.9.2",10.9.2,8.2,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H,CWE-755,Improper Handling of Exceptional Conditions,2024-07-03T09:13:46Z,2024-07-03T09:13:46Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/3,"https://github.com/octokit/webhooks.js/security/advisories/GHSA-pwfr-8pq7-x9qv, https://nvd.nist.gov/vuln/detail/CVE-2023-50728, https://github.com/octokit/app.js/releases/tag/v14.0.2, https://github.com/octokit/octokit.js/releases/tag/v3.1.2, https://github.com/octokit/webhooks.js/releases/tag/v10.9.2"
2,im-sandbox-kalpanarc,migrations-via-actions,open,npm,@babel/traverse,.github/scripts/package-lock.json,development,critical,GHSA-67hx-6x53-jw92,CVE-2023-45133,Babel vulnerable to arbitrary code execution when compiling specifically crafted malicious code,"### Impact

Using Babel to compile code that was specifically crafted by an attacker can lead to arbitrary code execution during compilation, when using plugins that rely on the `path.evaluate()`or `path.evaluateTruthy()` internal Babel methods.

Known affected plugins are:
- `@babel/plugin-transform-runtime`
- `@babel/preset-env` when using its [`useBuiltIns`](https://babeljs.io/docs/babel-preset-env#usebuiltins) option
- Any ""polyfill provider"" plugin that depends on `@babel/helper-define-poly",< 7.23.2,7.23.2,9.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,"CWE-184, CWE-697","Incomplete List of Disallowed Inputs, Incorrect Comparison",2024-07-03T09:13:46Z,2024-07-03T09:13:46Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/2,"https://github.com/babel/babel/security/advisories/GHSA-67hx-6x53-jw92, https://nvd.nist.gov/vuln/detail/CVE-2023-45133, https://github.com/babel/babel/pull/16033, https://github.com/babel/babel/commit/b13376b346946e3f62fc0848c1d2a23223314c82, https://github.com/babel/babel/releases/tag/v7.23.2"
1,im-sandbox-kalpanarc,migrations-via-actions,open,npm,semver,.github/scripts/package-lock.json,development,high,GHSA-c2qf-rxjj-qqgw,CVE-2022-25883,semver vulnerable to Regular Expression Denial of Service,"Versions of the package semver before 7.5.2 on the 7.x branch, before 6.3.1 on the 6.x branch, and all other versions before 5.7.2 are vulnerable to Regular Expression Denial of Service (ReDoS) via the function new Range, when untrusted user data is provided as a range.",">= 6.0.0, < 6.3.1",6.3.1,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-1333,Inefficient Regular Expression Complexity,2024-07-03T09:13:46Z,2024-07-03T09:13:46Z,,,,,,,https://github.com/im-sandbox-kalpanarc/migrations-via-actions/security/dependabot/1,"https://nvd.nist.gov/vuln/detail/CVE-2022-25883, https://github.com/npm/node-semver/pull/564, https://github.com/npm/node-semver/commit/717534ee353682f3bcf33e60a8af4292626d4441, https://security.snyk.io/vuln/SNYK-JS-SEMVER-3247795, https://github.com/npm/node-semver/blob/main/classes/range.js#L97-L104"
